unit_2022,%unit_2022,total_2022,% total_20,unit_2021,% unit_202,total_2021,%total_202,unit_2020,% unit_2_1,total_2020,% total__1,unit_2019,% unit_201,total_2019,%total_201,unit_2018,%unit_2018,total_2018,% total__2,unit_2017,% unit_2_2,total_2017,% total__3,unit_2016,% unit_2_3,total_2016,%total_2_1,unit_2015,% unit_2_4,total_2015,%total_2_2,unit_2014,% unit_2_5,total_2014,%total_2_3,title
0.522189099911375,0.052490072799471,0.581293507648318,0.135530986797838,0.440003508200418,0.946326094295038,0.416156609182209,1.379428386486419,0.004046144187886,0.055212657490350,-0.048185196017777,-0.079057784320942,0.037711787975015,-0.102322462233517,-0.014563991213790,-0.084898948535312,0.083498671799300,0.001206990197515,0.071086944867614,-0.176396167395001,0.073131147061595,-0.114759252605102,0.192606600357538,0.069499753479728,0.159715115010989,0.482393528432072,0.193700989974228,0.100509317095757,-0.006059486274767,-0.067910563434860,0.151269533890897,0.145885866771122,0.022216322505733,0.223985744478057,0.125423562814831,0.042116435572016,金桥板块
1.054449172715354,-0.002523163467902,2.807126069270149,-0.125147915264855,1.064162479796524,0.045182678242203,3.905116225216870,0.138484327930888,0.957182238576144,-0.080611390284757,2.658817888057797,-0.076604097656729,1.250068166468809,-0.070556261471128,3.816910458957516,-0.049574367756186,1.502745387551167,-0.121043874093680,4.356971012178241,-0.135133566632426,1.765000698575880,0.690352137980596,5.622447249639030,0.049651711103526,0.992357767226482,0.114582657409210,5.776781719001990,-0.001878270593271,0.939101169580187,-0.059191660854065,5.617137968930708,0.205131343795138,1.276132988686159,-0.322337795090686,6.242250068055336,1.642164611655601,碧云板块
0.265141249972534,0.337069821310390,0.004061719132588,0.097769089770064,0.039367020410209,-0.498394370342159,-0.071641620327553,-0.440411282893918,0.605004396930978,-0.033091180540383,0.386441553186232,-0.093043798306956,0.763786056566284,0.095828038966540,0.631592631902696,0.297715070442343,0.666704018878247,-0.096386788630152,0.274977466104705,-0.353227594291717,0.776174663465131,0.317889867049946,0.989537527272703,0.481062186318757,0.556943442444172,0.235924556053036,0.520608260982107,0.420077402220727,0.427899066839114,0.047469580717663,0.271757604167134,0.207334687981982,0.490640845358058,-0.190971502769605,0.225325596902844,-0.294965599265315,打浦桥板块
0.408124650567759,-0.134306750496360,0.172164296865695,-0.182515835634237,0.528347512310025,0.745687304706096,0.342604949406679,0.537692633256155,0.097742505561180,-0.373470613939262,0.049270507706080,-0.330069930069930,0.504697543630036,-0.279436679373147,0.598540660831715,-0.250270932089114,1.056100824605001,-0.159064065315412,1.922440440955339,-0.096714661281056,1.347284814260046,0.033125224577794,2.306753347894249,0.063241931201881,1.366097344093418,0.579077715052019,2.322410425240853,0.829016223016241,0.847533391742807,0.112280089901573,1.049779365592042,-0.233823781428257,0.917316770041369,-0.017750334977139,2.834192360685194,0.745261430528582,滨江板块
0.729577898059781,-0.038261085373925,2.915604048973158,1.258062832084271,0.770463458333855,-0.126459564965247,0.763872416607807,-0.194251499987552,0.935784244350820,0.591499162479062,1.064767411566749,0.037590479695743,0.533208606173994,-0.006600310602852,1.196827748280477,0.607859926041744,0.560826977964392,0.141476493865903,0.344931552638691,0.151035047095078,0.406774236521547,-0.348769313690262,0.218616608979609,-0.338017218492813,0.829261949901850,0.322983583154889,0.926715987868674,0.348528396830528,0.609524717737209,0.680946291560102,0.582702181612373,0.832056209758367,0.266202015369086,-0.361982512121338,0.176135342089268,-0.263425319542929,不夜城板块
0.476021318723709,1.318704500330907,0.455961087320810,1.617525928675839,-0.076741884154210,-0.160130181509725,-0.084414354615288,-0.175392735329997,-0.005038024078489,-0.224537542786396,-0.005746439781221,-0.153453563979880,0.178715002635770,0.176514188903007,0.106508635294894,0.083368492459402,0.060115088755446,-0.009224853652439,0.064697772467064,0.082670288025721,0.055959177175089,-0.042332914121452,0.020923599198876,-0.056352005663645,0.103644111873563,-0.037040641965695,0.084097185271951,-0.097713751561585,0.127348547610675,0.018987832287065,0.128578241059325,-0.026611501456655,0.143786139815501,0.145939524539665,0.229146516317772,0.133650994384475,曹路板块
0.437104638018716,-0.161192918596956,1.741896784768618,0.393077565604770,0.605740919399095,0.300092615834711,0.962241246530383,0.707234794731994,0.335999312941734,0.100092855582259,0.256533324857728,-0.328646791804687,0.352340242267126,0.329486093463222,1.241135025266906,2.450859950859950,0.125140894739271,-0.444862101369934,-0.027327857262237,-0.490653527633175,0.669698702598377,0.450053898670499,0.894148810557541,0.457295103728145,0.397874268073755,0.727781022213570,0.477372401987477,0.658224641162955,0.098104076146882,-0.371134619855848,0.170046175592304,-0.266090532964477,0.450701061365480,-0.143453096293841,0.749853602151393,-0.019759721783117,长风板块
0.410505062342374,-0.291570152217075,0.677372949133175,-0.141969651268011,0.817661283249596,-0.010473379439285,1.009793361640746,0.006659695770160,0.803295702377971,0.149888937440827,0.847966043197588,0.352054962581278,0.765967383568176,0.051990681914443,0.520126008417119,-0.127999900727173,0.726736713049325,0.160443482684001,0.885708564893081,0.480961749394989,0.528586374846070,-0.060299137621272,0.374971792461033,-0.128854249630220,0.627946579870141,0.450814353383947,0.633183486605601,0.671765661719098,0.369588928424553,0.079535766875920,0.252104626999557,0.284745513746420,0.394073507874176,-0.209895984418383,0.155893378817909,-0.162481369405176,内普陀板块
0.099562248378268,-0.246153209794838,0.176919441301660,-0.100785401053389,0.241539598812224,0.081882784707135,0.239836315113412,0.342009609878756,0.179790326268003,-0.081521739130435,0.050245071563816,-0.194430131272237,0.312922544713708,1.422525765918396,0.257721272703722,1.690554190554190,-0.159878451509139,0.118888534455259,-0.141246371121418,-0.084179187631666,-0.194309693308943,-0.337203557312253,-0.129853559409592,-0.151357125700054,-0.076028052279248,-0.167683256548353,-0.070233433948868,-0.045558982064700,-0.026721341113316,0.711946834069596,-0.051598398975505,0.264376820819154,-0.239740814433170,0.135993811556366,-0.150772897987739,-0.036470800776839,长桥板块
-0.314653814884532,0.027341164791529,-0.211252749566780,0.021085175990162,0.198814729430043,0.493374072759692,0.231154186308131,0.276408494535315,-0.016105952126070,0.014246959434855,0.065692646175243,0.126561158140105,0.032775836489965,0.256917972610476,0.019081878392344,-0.198855880674062,-0.095462365449644,0.570389081911527,0.301574025768288,4.389069763392935,-0.225534410548171,-0.711799317283507,-0.182456760703557,-0.490986207506858,0.132971494723420,-0.018547357947786,0.138337187076746,-0.027999336053186,0.150613001472157,-0.209447415329768,0.153469150340219,0.032340196342449,0.354396293681404,0.368751122346083,0.211900943069656,-0.063419297532481,长征板块
-0.073072537860754,-0.065229980145599,-0.045221417599197,-0.042315366945869,-0.114417450791224,-0.012896971375648,-0.075542382591410,-0.014004033161551,-0.106766193346421,-0.005689680285485,-0.057981221021517,-0.091522512575144,-0.059608955186315,1.009212198221093,-0.021855896454900,0.693482738937284,-0.274439881615461,-0.377529291065686,-0.152767347868428,-0.169083807766190,-0.169404650890765,0.103081207330219,-0.122670472763692,-0.072723480107710,-0.169496501853934,-0.546092617827093,-0.086928161909896,-0.452226405863699,0.029939822347783,0.811632953576688,0.085191458918065,0.569123803461698,-0.214534113651879,-0.279515975301479,-0.093579531158946,-0.183182030320823,川沙板块
-0.314653814884532,0.027341164791529,-0.211252749566780,0.021085175990162,-0.393620086953253,0.000000000000000,-0.268282257906924,0.016742599646476,-0.380404082190555,-0.042558808535431,-0.225514383602555,-0.046276530487057,-0.363624414642297,-0.064061838204151,-0.266996124064589,-0.000930682748865,-0.416587018568444,-0.007155727599555,-0.243732055711998,-0.023707134193406,-0.415124655179696,0.000000000000000,-0.247796121363003,0.026453521447264,-0.401917688706944,-0.100307139921701,-0.244744341668903,-0.004848558973329,-0.438249861426502,-0.158780903665814,-0.229929660250824,-0.109212426861214,-0.558004586219170,-0.030320611108809,-0.337680002253847,0.008619002453969,六灶板块
-0.247831383837126,-0.628846790205162,-0.176408963734630,-0.477940323441379,-0.061919737386140,2.715288537275709,-0.010346403825704,2.117160853436900,-0.303001162434847,0.118663972034083,-0.176793608006937,0.002551834130781,-0.287613558345603,-0.330262600592969,-0.208133123330630,-0.122084894812168,-0.272759032094339,-0.165271443474063,-0.160981499544188,0.017613501169397,-0.241471688181721,-0.592323931009702,-0.168159873158572,-0.307170579385848,-0.022389812593326,-0.527707481668938,-0.065416738050950,-0.559593594660470,0.304802093204832,0.483705339843447,0.248731432867767,0.421548706147330,0.098040645805010,0.288356609064412,0.086720895267837,0.065301175797540,春申板块
-0.188150188113566,-0.395392124420913,-0.106892715366380,-0.198989535720086,-0.128111961710498,0.083873592369148,-0.094413623925247,-0.001493763537232,-0.146707503087529,0.166366251547593,-0.077507282714248,0.058986627407680,-0.143897667797880,-0.516130170831569,-0.105105204584059,-0.303175075902349,0.303541648814507,0.350199584450518,0.353798198292559,0.707760967088578,0.086777745646898,-0.255008084800575,0.024722245394842,-0.168992806664897,0.268702917638374,0.206616486059741,0.174744220477087,0.303624625437899,0.180314417802572,0.160524684181973,0.072135166713383,0.057360393664161,0.125172858451538,-0.007528352188748,0.078785105377567,0.220518495099589,大古美、梅陇板块
-0.161452954518266,-0.149363004632694,-0.164110505461696,-0.136111046660015,-0.193665192387205,0.135115250452260,-0.201415452466240,0.174085692234919,-0.213429569874914,-0.717491442720851,-0.181409720815376,-0.492700282173966,0.382794923101232,-0.033566285472258,0.381942105062939,0.041880723698906,0.426622678944558,6.634738902156200,0.340834777559782,7.674234378536484,-0.319614711033275,-0.672273625583902,-0.205548644002498,-0.391240313017534,-0.156158247068101,-0.486070555663703,-0.112313651231231,-0.277853005669756,0.014165290865275,-0.115186390761838,-0.042238155008906,-0.020980732979166,0.077735247953414,0.062920448109624,-0.043820926524855,-0.029620763892025,大华板块
0.210049976440027,-0.188409993381866,0.204357909871354,-0.115692939511358,0.334945434954205,0.242791977910691,0.294090411718560,-0.166803594990913,0.168879647471372,-0.051116087684801,0.433527967032852,0.729775487670224,0.277392083740584,-0.309226316532543,0.072141231064912,-0.214698169243624,0.740826186976382,0.484606564302403,0.453921125186013,0.293916232858030,0.311459243783487,-0.163492633848365,0.217037311755732,-0.218044019671053,0.476360250322970,-0.040609521337573,0.561343644033523,0.297247241563071,0.547400083044763,1.362280089901573,0.353635930639106,1.416578940925894,0.005149285518400,-0.362120647023884,-0.075710506153064,-0.290976017343390,大宁板块
0.482271425537057,-0.059604566512244,0.287797144516608,-0.175903153205411,0.520341297783569,0.399113657806130,0.513162470034434,0.437112555082530,0.223481425839439,-0.263227368727696,0.159901196224916,-0.116353821616980,0.557804466406865,-0.000670619793873,0.330254472271717,-0.125269897997171,0.579810690202954,0.037071841780828,0.605117016284182,0.089286232451788,0.519212461294022,1.904419690980955,0.484701150031983,1.996719384078582,-0.044016240793249,-0.163898081456968,-0.055545405501027,-0.059012641197900,0.012019636708964,-0.139018057816012,-0.033413716590778,-0.073665140646804,0.089988505277653,-0.508819913527551,0.000863411807083,-0.404114538638724,大三林（三林、杨思、六里）板块
-0.314653814884532,0.027341164791529,-0.211252749566780,0.021085175990162,-0.393620086953253,0.000000000000000,-0.268282257906924,0.016742599646476,-0.269712705618516,0.253304566309810,-0.195812906724392,0.125334314807999,-0.267058746212391,-0.330897924608217,-0.237763948911543,-0.135445362718090,-0.233605125602304,0.854376632669776,-0.200670154995239,0.552924653678523,-0.324894645009731,-0.499124146604384,-0.225528007295035,-0.394590460297594,-0.234174454305991,-0.243819349815067,-0.173834541380427,0.100421955672814,-0.209221147408427,-0.512574595055414,-0.168272101296492,-0.297280094009352,-0.028197079056849,1.173663199480613,-0.152700132680132,0.764456588832181,东城板块
-0.173586950948869,-0.587483454665784,-0.169153117816077,-0.510771711640641,0.170085073860148,0.026486397590257,0.255280576824588,0.745450245226180,0.147638902496997,-0.230545845167868,-0.026218419241565,-0.410403631456263,0.405642925159510,0.087004094310320,0.759245368783413,0.119561710470801,0.330171578482490,-0.400634531989551,0.546274915706581,-0.173610506584025,0.939105303003226,0.582779374775422,0.850318786390394,1.080169656515088,0.518791000452997,0.248577855644237,0.193093796763596,0.435715096927499,0.386078677959165,0.570797488956057,0.053654805279354,-0.132127206404387,0.132495638423881,-0.220256102109320,0.212071803512180,0.391242491305722,世纪公园板块
0.130251249411001,-0.036854731965586,0.058464099722172,-0.077060952690318,0.101437109242855,-0.152686291990894,0.067391505271214,-0.142280976921353,0.199918230389506,0.276609496759158,0.147074142066226,0.378996442154337,0.133060947115405,-0.148842298461104,-0.001841946181490,-0.094247139701685,0.248617418874292,-0.231138622824185,0.096630012701117,-0.334656522218547,0.470815774168289,1.800552461372619,0.508162209144354,1.575485771355608,-0.050492424877942,-0.004704431899293,-0.011777018314552,-0.144801558527785,-0.055906211072767,-0.214969386964272,0.040355861459587,-0.160868607241658,0.038058033760641,0.067893304601274,0.220667483538074,0.109713502852927,东城区板块
0.871426025347113,0.747228656518862,0.830779640035287,0.691924406598761,0.257313971408167,-0.093741073824342,0.231365077361834,-0.063609430627132,0.324350772275264,-0.035367052654577,0.248541747763094,-0.089461415777205,0.444655119616422,0.014577156572074,0.423530744685455,0.199310881129063,0.440464969118510,0.261744445689752,0.218769095102303,0.034907812037537,0.228946060194497,-0.176518145885735,0.185249893146755,-0.116591446378680,0.387287552639968,0.203480198126879,0.350414348893762,0.329658329474871,0.291352020391661,0.069266837169650,0.189391569592694,0.069846010722942,0.309263462537124,0.252994074012681,0.229652654273648,0.233465817563193,东外滩板块
0.191507179077767,-0.003846790205162,0.248996758417559,-0.046433791967331,0.146266898876123,-0.035574867351620,0.270315024805183,-0.110662982049941,0.163158193956065,-0.004779331439808,0.334068060075011,-0.070028217396638,0.239666312900172,0.438973598757589,0.514167656809004,1.232906460179187,-0.001433665768016,0.136648533075842,-0.048776288972246,0.058701998131286,-0.064374579636026,-0.101621451670859,-0.071808003323116,-0.217032654454432,-0.003632367498280,0.132535202128350,0.059634456852221,0.250246796019814,-0.050164599487824,-0.145315043013253,-0.000387605292975,-0.261341102161725,0.004069831896979,-0.247606812813394,0.277692433961883,-0.115660238170513,洞泾板块
-0.314653814884532,0.027341164791529,-0.211252749566780,0.021085175990162,-0.393620086953253,0.000000000000000,-0.268282257906924,0.016742599646476,-0.380404082190555,-0.042558808535431,-0.225514383602555,-0.046276530487057,-0.363624414642297,-0.064061838204151,-0.266996124064589,-0.000930682748865,-0.416587018568444,-0.007155727599555,-0.243732055711998,-0.023707134193406,-0.351001887779471,0.000000000000000,-0.241725784701122,0.026453521447264,-0.401917688706944,-0.100307139921701,-0.244744341668903,-0.004848558973329,-0.316384652215288,-0.148511973959544,-0.162595881206475,-0.122726271207188,-0.380915843461720,0.145663254734574,-0.209728638067635,-0.091045270463544,干巷镇板块
-0.176724211595413,-0.057122766379881,-0.097352791655236,-0.073580593517251,-0.235951536717076,-0.026572954445127,-0.127535178206345,0.163504867179525,-0.223372560973397,0.217254752020974,-0.131400212189092,-0.015261931051405,-0.222397474135195,-0.159783989834816,-0.149406365910514,0.071455753273935,-0.224063832732402,-0.245277650852221,-0.144251941208987,-0.361352438323729,-0.152898764982828,0.562230506647503,-0.002538388365714,0.490986207506858,-0.221456973642266,0.909577574459801,-0.094419223026188,0.882656136703155,-0.327748672376491,-0.435945129039758,-0.157274259537113,-0.219624452224154,-0.330706662854542,0.121075242081417,-0.164329752033284,-0.029319663369616,吕巷镇板块
-0.022278212762425,0.661772005294507,0.035852817184104,0.540934824473886,-0.223785598837282,-0.216824921449654,-0.133531644522453,-0.138484327930888,-0.161621989735253,-0.114294297574831,-0.077165405269622,-0.080922586185744,-0.089098818308045,-0.123076380064944,-0.054962795212675,-0.078653033198488,-0.063542703465187,0.018191066548267,0.015804966713013,0.016220670763909,-0.077013929278127,0.835204814947898,0.002538388365714,0.455335583620940,-0.201676090129691,0.590216944606666,-0.086145721878309,-0.288249014999956,-0.293537408884200,-0.386150507633884,-0.001193237513521,0.369011188092149,-0.280293261291960,3.723357230671474,-0.123864933420418,1.747700344760098,张堰镇板块
-0.314653814884532,0.027341164791529,-0.211252749566780,0.021085175990162,-0.393620086953253,0.000000000000000,-0.268282257906924,0.016742599646476,-0.380404082190555,-0.042558808535431,-0.225514383602555,-0.046276530487057,-0.363624414642297,-0.064061838204151,-0.266996124064589,-0.000930682748865,-0.416587018568444,-0.007155727599555,-0.243732055711998,-0.023707134193406,-0.415124655179696,0.000000000000000,-0.247796121363003,0.026453521447264,-0.401917688706944,-0.100307139921701,-0.244744341668903,-0.004848558973329,-0.438249861426502,-0.158780903665814,-0.229929660250824,-0.109212426861214,-0.558004586219170,-0.030320611108809,-0.337680002253847,0.008619002453969,漕泾镇板块
-0.124526053912054,-0.008644937127730,-0.123796746950772,-0.125901993085686,-0.189605703331537,-0.003029489920454,-0.147163316198676,-0.059065899868051,-0.182753869843585,-0.033546354963222,-0.111544805716164,-0.047503373819163,-0.137381652522998,0.433043907948609,-0.115216995337523,0.205267250721796,-0.260136181769045,0.857738962505711,-0.143047821887066,0.512590606519607,-0.338135094827614,-0.577726374416098,-0.193849333652164,-0.227778409881038,-0.238117208865326,0.694471481409383,-0.148781650779144,0.592965658224641,-0.326457306449081,0.390897465705650,-0.174417872703111,0.046931231179768,-0.453268410519130,-0.840481814540080,-0.259909172455110,-0.411642051698960,亭林板块
-0.058667994814365,0.090378888153541,-0.011995474470689,0.055192695886215,-0.149499454976006,0.085604729466550,-0.073684085738067,0.115268752956407,-0.165916103895790,1.641404486199111,-0.086688866136088,0.887007729112992,-0.276623026143763,-0.464245376253000,-0.203443997672833,-0.205432705432705,-0.179867377677000,0.147252804096870,-0.118793193249466,-0.067929499567642,-0.217183991890021,0.495530901904420,-0.108370219579414,0.240294054436733,-0.260095968323742,-0.307842882789350,-0.133961816975824,-0.139996680265928,-0.230419415786054,-0.114605130589785,-0.102238155730368,-0.115136974563615,-0.266114492102484,0.408948378986919,-0.098848653908554,0.197634855396474,枫泾镇板块
-0.035840456257797,0.002523163467902,-0.004061719132588,-0.061747372328824,-0.098605490333655,0.144290277068492,-0.018345612922347,0.050352279234197,-0.136280668139971,1.027920399096934,-0.029566004743622,0.719813519813520,-0.233933338087508,-0.443985599322321,-0.165362236032968,-0.232153641244550,-0.085607973159140,0.262089300031899,-0.014627978351880,0.454323867890036,-0.166480379765343,0.205488681279195,-0.118290151252758,-0.083848497490550,-0.184848078116873,-0.146702571756105,-0.077923807470683,-0.065127940803900,-0.169705350029701,-0.105401844532279,-0.055339057594756,-0.061179523588024,-0.184221888985489,0.025071484812067,-0.043901135393192,-0.014415187510350,朱泾镇板块
0.362555024133713,0.311093646591661,0.282867583585887,0.076306874869487,0.123952238357160,0.146454198440245,0.198218760921789,0.207446411233102,0.046963093600802,2.181059281916830,0.069552195282033,1.590675990675991,-0.220118267075526,-0.211315826627135,-0.176593305814449,-0.138464911192184,-0.202888424549631,-0.050521161124570,-0.109098771850077,0.025854414401866,-0.193269952464348,-0.157653611210923,-0.119925039553225,-0.100472813238771,-0.135387480495948,-0.413611489628620,-0.074597203203897,-0.382948797470013,0.006099220610995,-0.292858250019375,0.062348418644354,-0.162484392978677,0.199334239685383,0.331869103366348,0.268354433079719,0.240692230101019,高桥、高行板块
-0.178616333775235,-0.643572137657181,-0.135077243507748,-0.485539107635908,0.344968864721286,0.134942136742519,0.353721714314804,0.102260562153011,0.236496825379545,0.320033136697983,0.226386043202021,0.486124401913876,0.146358652107707,0.738140618382041,0.020928014933445,0.351942851942852,-0.135258949699754,-0.406324628634980,-0.089289680600595,-0.281903070610698,0.101366609372614,0.045364714337046,0.039006830947931,-0.028160200250313,0.110757847759341,0.170711396621461,0.089091349429400,0.494858780259813,0.047184524270726,-0.197047198325971,-0.023017573880894,-0.194457365289985,0.184192714563288,0.134888732335999,0.125252480187076,0.064247323969107,共富、共康板块
-0.165481343675307,0.356427862342819,-0.086531285873933,0.920758022227894,-0.284089058173480,-0.720585816793761,-0.217728143726834,-0.527920930116762,0.251024236948010,1.528157089796810,0.108853607856545,1.414452214452214,-0.095796610833085,-0.411725257659184,-0.155301862124462,-0.255813664904574,0.205343783163820,0.121302514850290,0.045567968426676,-0.120740985775719,0.118522333308423,-0.191115702479339,0.110327396856270,0.141306683859875,0.262226733553680,-0.488017217139273,0.077529131883772,-0.607380293010213,0.787653747047242,0.743722390141828,0.781837031207270,0.315102700320709,0.373972330977985,0.147182738662578,0.663907466783530,0.220066844315975,古北、虹桥板块
0.177481060467342,0.023701191264064,0.179615014302701,0.035528666558389,0.113728339994738,0.350555262223992,0.126057805898144,0.328565738043668,-0.031770396739860,0.259312868691282,-0.008430817143191,0.301705312231628,-0.060979275995195,0.042672596357476,-0.098273559382396,-0.040681177044813,-0.106750423508164,-0.030174754937883,-0.058192533591113,0.000029017300114,-0.101285379619130,-0.046824469996407,-0.064031635709516,0.131256242019696,-0.063730013589920,0.608277637185560,-0.077129766593202,0.334812653428499,-0.196307488134334,0.016081531426800,-0.112335853787804,-0.084241192743653,-0.257012072375907,-0.289047283577141,-0.130933978725142,-0.119875645484245,顾村板块
