id,name,type,typeCode,bizType,address,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat,tel,provinceName,cityName,adName
BV11247341,万水路正博路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"635路;临港定制2线","121.753646","30.864175","121.74930158363367","30.866395027122287",[],上海市,上海市,奉贤区
BV11612626,承贤路芦五公路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],,"121.740087","30.869553","121.73573967667976","30.87177171482534",[],上海市,上海市,奉贤区
BV11694064,芦五公路新杨公路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],临港定制2线,"121.757348","30.863919","121.75300569902045","30.86613989271418",[],上海市,上海市,奉贤区
BV11247347,万水路新杨公路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],635路,"121.757452","30.863906","121.75310976770143","30.86612692785205",[],上海市,上海市,奉贤区
BV11219266,随塘河路瓦洪公路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],奉城3线,"121.702083","30.868073","121.69776903312768","30.87033166528539",[],上海市,上海市,奉贤区
BV10837142,五四公路五四支路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],,"121.714280","30.872778","121.70994929596776","30.875016585639127",[],上海市,上海市,奉贤区
BV11502750,新杨公路芦五路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],南五线,"121.758737","30.865052","121.75439554656704","30.867272639136445",[],上海市,上海市,奉贤区
BV11247339,新杨公路万水路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],635路,"121.758733","30.865122","121.75439153788706","30.867342597338812",[],上海市,上海市,奉贤区
BV10407091,新杨公路芦五公路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"635路;临港定制2线;临港定制6线;南五线;江平专线","121.759331","30.864860","121.75498999142687","30.867080944405245",[],上海市,上海市,奉贤区
BV11276387,石洞口码头(上客区)(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],宝山14路,"121.421158","31.466494","121.41649556402085","31.468257855232142",[],上海市,上海市,宝山区
BV10027610,石洞口码头(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],宝山14路,"121.416313","31.459858","121.41164684642159","31.461619627813104",[],上海市,上海市,宝山区
BV10384951,盛石路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],宝山14路,"121.411095","31.456676","121.40642590091872","31.45843564256871",[],上海市,上海市,宝山区
BV10444026,蕰川公路古莲路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山14路;宝山18路;宝山6路","121.405357","31.452734","121.40068638024319","31.454492981112914",[],上海市,上海市,宝山区
BV10027608,盛桥(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山10路;宝山14路;宝山18路;宝山6路","121.405968","31.451771","121.4012975805714","31.453530274506583",[],上海市,上海市,宝山区
BV10444024,蕰川公路石太路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山18路;宝山6路;宝山86路","121.398331","31.458506","121.39365994734904","31.46026394167505",[],上海市,上海市,宝山区
BV10034075,古莲路蕰川公路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],宝山10路,"121.404423","31.450061","121.39975247650322","31.451820449528295",[],上海市,上海市,宝山区
BV11013337,鹤林路古莲路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],宝山84路,"121.402153","31.450773","121.39748226775012","31.452532206254617",[],上海市,上海市,宝山区
BV10034076,古莲路鹤林路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山10路;宝山84路","121.402336","31.449263","121.39766540228477","31.451022530640238",[],上海市,上海市,宝山区
BV10945900,塔源路石太路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山10路;宝山86路;宝山89路;宝山91路","121.398047","31.452357","121.39337654469531","31.454116277384188",[],上海市,上海市,宝山区
BV10027606,友谊(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山10路;宝山14路;宝山18路;宝山6路;宝山91路","121.409714","31.441341","121.4050456392121","31.443103474942962",[],上海市,上海市,宝山区
BV10945899,塔源路古莲路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山10路;宝山84路;宝山86路;宝山89路;宝山91路","121.399689","31.449202","121.3950185512095","31.45096170292932",[],上海市,上海市,宝山区
BV10556223,月川路鹤林路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],宝山91路,"121.404479","31.444913","121.39980893604654","31.44667358074839",[],上海市,上海市,宝山区
BV10034080,古莲路塔源路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山10路;宝山86路;宝山89路;宝山91路","121.398967","31.447951","121.3942967632091","31.449711071163104",[],上海市,上海市,宝山区
BV10556229,塔源路月川路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],宝山91路,"121.401405","31.445343","121.3967347558823","31.447103410096403",[],上海市,上海市,宝山区
BV10034118,海陆(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山18路;宝山6路;宝山86路","121.385452","31.462578","121.3807871892036","31.464340853310308",[],上海市,上海市,宝山区
BV10034079,云林路石太路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山10路;宝山86路;宝山89路;宝山91路","121.393941","31.451076","121.38927193416458","31.452836684258116",[],上海市,上海市,宝山区
BV11013341,沈家桥村(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山84路;宝山89路","121.392021","31.451321","121.38735279875141","31.453082404850104",[],上海市,上海市,宝山区
